Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self               self     total           
 time   seconds   seconds     calls   s/call   s/call  name    
                0.00    0.00    5501/5501        std::iterator_traits<__gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > > >::difference_type std::distance<__gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > > >(__gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >) [354]
                0.00    0.00    5501/20279070     std::_Vector_base<tile, std::allocator<tile> >::_M_allocate(unsigned long) [176]
                0.00    0.00    5501/8528993     tile* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >, tile*>(__gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >, tile*) [185]
                0.00    0.00    5501/8528993     tile* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >, tile*, tile>(__gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >, tile*, std::allocator<tile>&) [186]
-----------------------------------------------
                0.00    0.00  113128/113128      std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_check_len(unsigned long, char const*) const [130]
[134]    0.0    0.00    0.00  113128         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [134]
                0.00    0.00  113128/23624284     unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [51]
                0.00    0.00  113128/169692      __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_max_size() const [237]
                0.00    0.00  113128/113128      __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::max_size() const [248]
                0.00    0.00  113128/113128      std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [251]
-----------------------------------------------
                0.00    0.00    3542/14168       __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, wordScore*>(__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, wordScore*) [146]
                0.00    0.00   10626/14168       __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > > std::__copy_move_backward_a<true, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > > >(__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >) [118]
[135]    0.0    0.00    0.00   14168         wordScore* std::__niter_base<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >(__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >) [135]
                0.00    0.00   14168/1423332     __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >::base() const [98]
-----------------------------------------------
                0.00    0.00    5501/5501        bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool) [3]
[136]    0.0    0.00    0.00    5501         void std::__sort<__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}> >(__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>) [136]
                0.00    0.00    5501/5501        void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}> >(__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>) [141]
                0.00    0.00    5501/11761079     __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >::difference_type __gnu_cxx::operator-<tile*, std::vector<tile, std::allocator<tile> > >(__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > > const&, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > > const&) [52]
                0.00    0.00    5501/5501        void std::__introsort_loop<__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}> >(__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>) [149]
                0.00    0.00    5501/93517       bool __gnu_cxx::operator!=<tile*, std::vector<tile, std::allocator<tile> > >(__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > > const&, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > > const&) [144]
                0.00    0.00    5501/49883       std::__lg(long) [277]
-----------------------------------------------
                0.00    0.00   33795/33795       std::vector<tile, std::allocator<tile> >::operator=(std::vector<tile, std::allocator<tile> > const&) [113]
[137]    0.0    0.00    0.00   33795         __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > > >(__gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >) [137]
                0.00    0.00   67590/17125576     tile const* std::__niter_base<tile const*, std::vector<tile, std::allocator<tile> > >(__gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >) [67]
                0.00    0.00   33795/89714       tile* std::__niter_base<tile*, std::vector<tile, std::allocator<tile> > >(__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >) [148]
                0.00    0.00   33795/8562811     tile* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<tile>(tile const*, tile const*, tile*) [181]
                0.00    0.00   33795/8562789     tile* std::__copy_move_a2<false, tile const*, tile*>(tile const*, tile const*, tile*) [183]
                0.00    0.00   33795/8562789     tile* std::__copy_move_a1<false, tile const*, tile*>(tile const*, tile const*, tile*) [182]
-----------------------------------------------
                0.00    0.00    5501/5501        void std::__sort<__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#3}> >(__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#3}>) [73]
[138]    0.0    0.00    0.00    5501         void std::__introsort_loop<__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#3}> >(__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#3}>) [138]
                0.00    0.00    5501/133146      __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >::difference_type __gnu_cxx::operator-<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >(__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > > const&, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > > const&) [116]
-----------------------------------------------
                0.00    0.00       1/11002       void std::vector<tile, std::allocator<tile> >::_M_range_initialize<tile const*>(tile const*, tile const*, std::forward_iterator_tag) [166]
                0.00    0.00    5500/11002       std::vector<tile, std::allocator<tile> >::vector(unsigned long, std::allocator<tile> const&) [140]
                0.00    0.00    5501/11002       void std::vector<tile, std::allocator<tile> >::_M_range_initialize<__gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > > >(__gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >, std::forward_iterator_tag) [133]
[139]    0.0    0.00    0.00   11002         std::vector<tile, std::allocator<tile> >::_S_check_init_len(unsigned long, std::allocator<tile> const&) [139]
                0.00    0.00   11002/23500154     std::vector<tile, std::allocator<tile> >::_S_max_size(std::allocator<tile> const&) [10]
-----------------------------------------------
                0.00    0.00    5500/5500        rackGeneration(std::vector<tile, std::allocator<tile> > const&, char) [57]
[140]    0.0    0.00    0.00    5500         std::vector<tile, std::allocator<tile> >::vector(unsigned long, std::allocator<tile> const&) [140]
                0.00    0.00    5500/11002       std::vector<tile, std::allocator<tile> >::_S_check_init_len(unsigned long, std::allocator<tile> const&) [139]
                0.00    0.00    5500/8462982     std::_Vector_base<tile, std::allocator<tile> >::_Vector_base(unsigned long, std::allocator<tile> const&) [33]
-----------------------------------------------
                0.00    0.00    5501/5501        void std::__sort<__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}> >(__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>) [136]
[141]    0.0    0.00    0.00    5501         void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}> >(__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>) [141]
                0.00    0.00    5501/5501        void std::__insertion_sort<__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}> >(__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>) [142]
